time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2018-06-25 14:00:00,474.0,306.0,475.0,259.0
2018-06-25 15:00:00,395.0,273.0,436.0,198.0
2018-06-25 16:00:00,550.0,352.0,548.0,110.0
2018-06-25 17:00:00,434.0,248.0,390.0,128.0
2018-06-25 18:00:00,202.0,127.0,213.0,65.0
2018-06-25 19:00:00,104.0,49.0,82.0,26.0
2018-06-25 20:00:00,12.0,3.0,2.0,1.0
2018-06-25 21:00:00,0.0,0.0,0.0,0.0
2018-06-25 22:00:00,0.0,0.0,0.0,0.0
2018-06-25 23:00:00,0.0,0.0,0.0,0.0
2018-06-26 00:00:00,0.0,0.0,0.0,0.0
2018-06-26 01:00:00,0.0,0.0,0.0,0.0
2018-06-26 02:00:00,0.0,0.0,0.0,0.0
2018-06-26 03:00:00,0.0,0.0,0.0,0.0
2018-06-26 04:00:00,0.0,0.0,0.0,0.0
2018-06-26 05:00:00,0.0,0.0,0.0,0.0
2018-06-26 06:00:00,0.0,0.0,0.0,0.0
2018-06-26 07:00:00,1.0,0.0,0.0,6.0
2018-06-26 08:00:00,0.0,0.0,0.0,32.0
2018-06-26 09:00:00,5.0,2.0,0.0,24.0
2018-06-26 10:00:00,2.0,0.0,0.0,29.0
2018-06-26 11:00:00,5.0,2.0,0.0,50.0
2018-06-26 12:00:00,10.0,4.0,1.0,34.0
2018-06-26 13:00:00,8.0,7.0,9.0,143.0
2018-06-26 14:00:00,93.0,61.0,95.0,158.0
2018-06-26 15:00:00,65.0,37.0,69.0,169.0
2018-06-26 16:00:00,45.0,23.0,35.0,85.0
2018-06-26 17:00:00,33.0,16.0,24.0,63.0
2018-06-26 18:00:00,19.0,8.0,7.0,33.0
2018-06-26 19:00:00,15.0,5.0,5.0,6.0
2018-06-26 20:00:00,0.0,0.0,0.0,0.0
2018-06-26 21:00:00,0.0,0.0,0.0,0.0
2018-06-26 22:00:00,0.0,0.0,0.0,0.0
2018-06-26 23:00:00,0.0,0.0,0.0,0.0
2018-06-27 00:00:00,0.0,0.0,0.0,0.0
2018-06-27 01:00:00,0.0,0.0,0.0,0.0
2018-06-27 02:00:00,0.0,0.0,0.0,0.0
2018-06-27 03:00:00,0.0,0.0,0.0,0.0
2018-06-27 04:00:00,0.0,0.0,0.0,0.0
2018-06-27 05:00:00,0.0,0.0,0.0,0.0
2018-06-27 06:00:00,0.0,0.0,0.0,0.0
2018-06-27 07:00:00,8.0,3.0,0.0,0.0
2018-06-27 08:00:00,44.0,29.0,52.0,2.0
2018-06-27 09:00:00,96.0,73.0,117.0,15.0
2018-06-27 10:00:00,251.0,187.0,259.0,36.0
2018-06-27 11:00:00,350.0,278.0,396.0,35.0
2018-06-27 12:00:00,549.0,355.0,606.0,43.0
2018-06-27 13:00:00,621.0,364.0,598.0,72.0
2018-06-27 14:00:00,600.0,409.0,653.0,130.0
2018-06-27 15:00:00,643.0,405.0,644.0,150.0
2018-06-27 16:00:00,572.0,355.0,564.0,208.0
2018-06-27 17:00:00,372.0,218.0,352.0,148.0
2018-06-27 18:00:00,230.0,136.0,229.0,105.0
2018-06-27 19:00:00,149.0,76.0,130.0,14.0
2018-06-27 20:00:00,23.0,6.0,6.0,0.0
2018-06-27 21:00:00,0.0,0.0,0.0,0.0
2018-06-27 22:00:00,0.0,0.0,0.0,0.0
2018-06-27 23:00:00,0.0,0.0,0.0,0.0
2018-06-28 00:00:00,0.0,0.0,0.0,0.0
2018-06-28 01:00:00,0.0,0.0,0.0,0.0
2018-06-28 02:00:00,0.0,0.0,0.0,0.0
2018-06-28 03:00:00,0.0,0.0,0.0,0.0
2018-06-28 04:00:00,0.0,0.0,0.0,0.0
2018-06-28 05:00:00,0.0,0.0,0.0,0.0
2018-06-28 06:00:00,0.0,0.0,0.0,0.0
2018-06-28 07:00:00,20.0,13.0,15.0,0.0
2018-06-28 08:00:00,38.0,25.0,39.0,0.0
2018-06-28 09:00:00,71.0,53.0,78.0,0.0
2018-06-28 10:00:00,67.0,46.0,81.0,1.0
2018-06-28 11:00:00,81.0,42.0,63.0,17.0
2018-06-28 12:00:00,93.0,59.0,91.0,46.0
2018-06-28 13:00:00,65.0,52.0,69.0,59.0
2018-06-28 14:00:00,70.0,43.0,61.0,35.0
2018-06-28 15:00:00,63.0,35.0,47.0,33.0
2018-06-28 16:00:00,44.0,16.0,39.0,72.0
2018-06-28 17:00:00,28.0,6.0,10.0,55.0
2018-06-28 18:00:00,28.0,8.0,14.0,38.0
2018-06-28 19:00:00,6.0,1.0,0.0,6.0
2018-06-28 20:00:00,1.0,0.0,0.0,0.0
2018-06-28 21:00:00,0.0,0.0,0.0,0.0
2018-06-28 22:00:00,0.0,0.0,0.0,0.0
2018-06-28 23:00:00,0.0,0.0,0.0,0.0
2018-06-29 00:00:00,0.0,0.0,0.0,0.0
2018-06-29 01:00:00,0.0,0.0,0.0,0.0
2018-06-29 02:00:00,0.0,0.0,0.0,0.0
2018-06-29 03:00:00,0.0,0.0,0.0,0.0
2018-06-29 04:00:00,0.0,0.0,0.0,0.0
2018-06-29 05:00:00,0.0,0.0,0.0,0.0
2018-06-29 06:00:00,0.0,0.0,0.0,0.0
2018-06-29 07:00:00,24.0,13.0,16.0,2.0
2018-06-29 08:00:00,61.0,42.0,71.0,29.0
2018-06-29 09:00:00,108.0,59.0,98.0,105.0
2018-06-29 10:00:00,156.0,96.0,203.0,166.0
2018-06-29 11:00:00,280.0,172.0,279.0,100.0
2018-06-29 12:00:00,442.0,292.0,524.0,134.0
2018-06-29 13:00:00,615.0,350.0,627.0,224.0
2018-06-29 14:00:00,605.0,332.0,603.0,267.0
2018-06-29 15:00:00,661.0,384.0,680.0,279.0
2018-06-29 16:00:00,600.0,345.0,604.0,237.0
2018-06-29 17:00:00,431.0,267.0,470.0,157.0
2018-06-29 18:00:00,282.0,165.0,299.0,80.0
2018-06-29 19:00:00,126.0,58.0,116.0,8.0
2018-06-29 20:00:00,6.0,0.0,0.0,0.0
2018-06-29 21:00:00,0.0,0.0,0.0,0.0
2018-06-29 22:00:00,0.0,0.0,0.0,0.0
2018-06-29 23:00:00,0.0,0.0,0.0,0.0
2018-06-30 00:00:00,0.0,0.0,0.0,0.0
2018-06-30 01:00:00,0.0,0.0,0.0,0.0
2018-06-30 02:00:00,0.0,0.0,0.0,0.0
2018-06-30 03:00:00,0.0,0.0,0.0,0.0
2018-06-30 04:00:00,0.0,0.0,0.0,0.0
2018-06-30 05:00:00,0.0,0.0,0.0,0.0
2018-06-30 06:00:00,0.0,0.0,0.0,0.0
2018-06-30 07:00:00,9.0,8.0,7.0,4.0
2018-06-30 08:00:00,80.0,61.0,112.0,24.0
2018-06-30 09:00:00,153.0,94.0,157.0,46.0
2018-06-30 10:00:00,208.0,167.0,282.0,38.0
2018-06-30 11:00:00,274.0,179.0,309.0,25.0
2018-06-30 12:00:00,471.0,308.0,531.0,32.0
2018-06-30 13:00:00,382.0,247.0,440.0,25.0
2018-06-30 14:00:00,302.0,173.0,284.0,18.0
2018-06-30 15:00:00,238.0,151.0,262.0,2.0
2018-06-30 16:00:00,150.0,99.0,190.0,0.0
2018-06-30 17:00:00,253.0,155.0,278.0,1.0
2018-06-30 18:00:00,218.0,121.0,203.0,3.0
2018-06-30 19:00:00,60.0,38.0,75.0,0.0
2018-06-30 20:00:00,15.0,4.0,1.0,0.0
2018-06-30 21:00:00,0.0,0.0,0.0,0.0
2018-06-30 22:00:00,0.0,0.0,0.0,0.0
2018-06-30 23:00:00,0.0,0.0,0.0,0.0
2018-07-01 00:00:00,0.0,0.0,0.0,0.0
2018-07-01 01:00:00,0.0,0.0,0.0,0.0
2018-07-01 02:00:00,0.0,0.0,0.0,0.0
2018-07-01 03:00:00,0.0,0.0,0.0,0.0
2018-07-01 04:00:00,0.0,0.0,0.0,0.0
2018-07-01 05:00:00,0.0,0.0,0.0,0.0
2018-07-01 06:00:00,0.0,0.0,0.0,0.0
2018-07-01 07:00:00,4.0,1.0,0.0,0.0
2018-07-01 08:00:00,15.0,8.0,8.0,10.0
2018-07-01 09:00:00,5.0,1.0,0.0,46.0
2018-07-01 10:00:00,5.0,1.0,0.0,107.0
2018-07-01 11:00:00,7.0,3.0,0.0,235.0
2018-07-01 12:00:00,13.0,5.0,0.0,234.0
2018-07-01 13:00:00,23.0,12.0,11.0,301.0
2018-07-01 14:00:00,13.0,8.0,9.0,272.0
2018-07-01 15:00:00,64.0,42.0,68.0,278.0
2018-07-01 16:00:00,24.0,11.0,8.0,139.0
2018-07-01 17:00:00,10.0,4.0,0.0,103.0
2018-07-01 18:00:00,11.0,4.0,0.0,59.0
2018-07-01 19:00:00,0.0,0.0,0.0,11.0
2018-07-01 20:00:00,0.0,0.0,0.0,0.0
2018-07-01 21:00:00,0.0,0.0,0.0,0.0
2018-07-01 22:00:00,0.0,0.0,0.0,0.0
2018-07-01 23:00:00,0.0,0.0,0.0,0.0
2018-07-02 00:00:00,0.0,0.0,0.0,0.0
2018-07-02 01:00:00,0.0,0.0,0.0,0.0
2018-07-02 02:00:00,0.0,0.0,0.0,0.0
2018-07-02 03:00:00,0.0,0.0,0.0,0.0
2018-07-02 04:00:00,0.0,0.0,0.0,0.0
2018-07-02 05:00:00,0.0,0.0,0.0,0.0
2018-07-02 06:00:00,0.0,0.0,0.0,0.0
2018-07-02 07:00:00,3.0,1.0,0.0,10.0
2018-07-02 08:00:00,19.0,12.0,15.0,72.0
2018-07-02 09:00:00,48.0,28.0,45.0,98.0
2018-07-02 10:00:00,47.0,30.0,46.0,90.0
2018-07-02 11:00:00,40.0,24.0,45.0,132.0
2018-07-02 12:00:00,171.0,132.0,257.0,164.0
2018-07-02 13:00:00,248.0,139.0,223.0,212.0
2018-07-02 14:00:00,357.0,297.0,530.0,212.0
2018-07-02 15:00:00,333.0,163.0,271.0,269.0
2018-07-02 16:00:00,133.0,79.0,143.0,154.0
2018-07-02 17:00:00,140.0,97.0,184.0,101.0
2018-07-02 18:00:00,88.0,37.0,55.0,67.0
2018-07-02 19:00:00,0.0,0.0,0.0,18.0
2018-07-02 20:00:00,0.0,0.0,0.0,0.0
2018-07-02 21:00:00,0.0,0.0,0.0,0.0
2018-07-02 22:00:00,0.0,0.0,0.0,0.0
2018-07-02 23:00:00,0.0,0.0,0.0,0.0
2018-07-03 00:00:00,0.0,0.0,0.0,0.0
2018-07-03 01:00:00,0.0,0.0,0.0,0.0
2018-07-03 02:00:00,0.0,0.0,0.0,0.0
2018-07-03 03:00:00,0.0,0.0,0.0,0.0
2018-07-03 04:00:00,0.0,0.0,0.0,0.0
2018-07-03 05:00:00,0.0,0.0,0.0,0.0
2018-07-03 06:00:00,0.0,0.0,0.0,0.0
2018-07-03 07:00:00,23.0,22.0,27.0,4.0
2018-07-03 08:00:00,115.0,94.0,128.0,32.0
2018-07-03 09:00:00,206.0,162.0,230.0,54.0
2018-07-03 10:00:00,339.0,252.0,419.0,48.0
2018-07-03 11:00:00,457.0,312.0,536.0,49.0
2018-07-03 12:00:00,519.0,353.0,584.0,45.0
2018-07-03 13:00:00,546.0,348.0,612.0,26.0
2018-07-03 14:00:00,620.0,383.0,688.0,29.0
2018-07-03 15:00:00,560.0,338.0,578.0,10.0
2018-07-03 16:00:00,515.0,298.0,515.0,16.0
2018-07-03 17:00:00,422.0,261.0,459.0,7.0
2018-07-03 18:00:00,209.0,106.0,207.0,8.0
2018-07-03 19:00:00,59.0,24.0,42.0,6.0
2018-07-03 20:00:00,16.0,4.0,7.0,0.0
2018-07-03 21:00:00,0.0,0.0,0.0,0.0
2018-07-03 22:00:00,0.0,0.0,0.0,0.0
2018-07-03 23:00:00,0.0,0.0,0.0,0.0
2018-07-04 00:00:00,0.0,0.0,0.0,0.0
2018-07-04 01:00:00,0.0,0.0,0.0,0.0
2018-07-04 02:00:00,0.0,0.0,0.0,0.0
2018-07-04 03:00:00,0.0,0.0,0.0,0.0
2018-07-04 04:00:00,0.0,0.0,0.0,0.0
2018-07-04 05:00:00,0.0,0.0,0.0,0.0
2018-07-04 06:00:00,1.0,0.0,0.0,0.0
2018-07-04 07:00:00,16.0,13.0,0.0,6.0
2018-07-04 08:00:00,61.0,62.0,53.0,59.0
2018-07-04 09:00:00,179.0,153.0,210.0,160.0
2018-07-04 10:00:00,322.0,250.0,420.0,228.0
2018-07-04 11:00:00,453.0,304.0,515.0,255.0
2018-07-04 12:00:00,540.0,371.0,647.0,322.0
2018-07-04 13:00:00,606.0,404.0,698.0,310.0
2018-07-04 14:00:00,607.0,398.0,693.0,201.0
2018-07-04 15:00:00,540.0,330.0,579.0,145.0
2018-07-04 16:00:00,509.0,336.0,590.0,156.0
2018-07-04 17:00:00,387.0,239.0,420.0,79.0
2018-07-04 18:00:00,233.0,125.0,227.0,18.0
2018-07-04 19:00:00,100.0,46.0,90.0,5.0
2018-07-04 20:00:00,7.0,2.0,0.0,0.0
2018-07-04 21:00:00,0.0,0.0,0.0,0.0
2018-07-04 22:00:00,0.0,0.0,0.0,0.0
2018-07-04 23:00:00,0.0,0.0,0.0,0.0
2018-07-05 00:00:00,0.0,0.0,0.0,0.0
2018-07-05 01:00:00,0.0,0.0,0.0,0.0
2018-07-05 02:00:00,0.0,0.0,0.0,0.0
2018-07-05 03:00:00,0.0,0.0,0.0,0.0
2018-07-05 04:00:00,0.0,0.0,0.0,0.0
2018-07-05 05:00:00,0.0,0.0,0.0,0.0
2018-07-05 06:00:00,0.0,0.0,0.0,0.0
2018-07-05 07:00:00,1.0,0.0,0.0,0.0
2018-07-05 08:00:00,18.0,26.0,40.0,5.0
2018-07-05 09:00:00,189.0,132.0,208.0,27.0
2018-07-05 10:00:00,141.0,81.0,148.0,62.0
2018-07-05 11:00:00,220.0,132.0,243.0,68.0
2018-07-05 12:00:00,330.0,240.0,415.0,52.0
2018-07-05 13:00:00,646.0,380.0,737.0,88.0
2018-07-05 14:00:00,638.0,340.0,704.0,85.0
2018-07-05 15:00:00,606.0,393.0,673.0,185.0
2018-07-05 16:00:00,531.0,334.0,582.0,159.0
2018-07-05 17:00:00,424.0,178.0,459.0,86.0
2018-07-05 18:00:00,284.0,162.0,305.0,35.0
2018-07-05 19:00:00,136.0,65.0,133.0,7.0
2018-07-05 20:00:00,27.0,8.0,16.0,0.0
2018-07-05 21:00:00,0.0,0.0,0.0,0.0
2018-07-05 22:00:00,0.0,0.0,0.0,0.0
2018-07-05 23:00:00,0.0,0.0,0.0,0.0
2018-07-06 00:00:00,0.0,0.0,0.0,0.0
2018-07-06 01:00:00,0.0,0.0,0.0,0.0
2018-07-06 02:00:00,0.0,0.0,0.0,0.0
2018-07-06 03:00:00,0.0,0.0,0.0,0.0
2018-07-06 04:00:00,0.0,0.0,0.0,0.0
2018-07-06 05:00:00,0.0,0.0,0.0,0.0
2018-07-06 06:00:00,0.0,0.0,0.0,0.0
2018-07-06 07:00:00,12.0,11.0,15.0,0.0
2018-07-06 08:00:00,50.0,32.0,59.0,8.0
2018-07-06 09:00:00,113.0,83.0,147.0,17.0
2018-07-06 10:00:00,212.0,170.0,278.0,7.0
2018-07-06 11:00:00,364.0,238.0,409.0,20.0
2018-07-06 12:00:00,468.0,306.0,540.0,25.0
2018-07-06 13:00:00,597.0,369.0,631.0,59.0
2018-07-06 14:00:00,464.0,302.0,503.0,62.0
2018-07-06 15:00:00,432.0,268.0,464.0,53.0
2018-07-06 16:00:00,361.0,248.0,432.0,23.0
2018-07-06 17:00:00,360.0,205.0,374.0,12.0
2018-07-06 18:00:00,201.0,106.0,192.0,17.0
2018-07-06 19:00:00,51.0,25.0,49.0,3.0
2018-07-06 20:00:00,2.0,0.0,0.0,0.0
2018-07-06 21:00:00,0.0,0.0,0.0,0.0
2018-07-06 22:00:00,0.0,0.0,0.0,0.0
2018-07-06 23:00:00,0.0,0.0,0.0,0.0
2018-07-07 00:00:00,0.0,0.0,0.0,0.0
2018-07-07 01:00:00,0.0,0.0,0.0,0.0
2018-07-07 02:00:00,0.0,0.0,0.0,0.0
2018-07-07 03:00:00,0.0,0.0,0.0,0.0
2018-07-07 04:00:00,0.0,0.0,0.0,0.0
2018-07-07 05:00:00,0.0,0.0,0.0,0.0
2018-07-07 06:00:00,0.0,0.0,0.0,0.0
2018-07-07 07:00:00,19.0,14.0,22.0,7.0
2018-07-07 08:00:00,56.0,48.0,55.0,23.0
2018-07-07 09:00:00,184.0,157.0,211.0,64.0
2018-07-07 10:00:00,347.0,262.0,430.0,94.0
2018-07-07 11:00:00,486.0,339.0,569.0,66.0
2018-07-07 12:00:00,580.0,384.0,655.0,177.0
2018-07-07 13:00:00,589.0,386.0,682.0,217.0
2018-07-07 14:00:00,551.0,348.0,609.0,188.0
2018-07-07 15:00:00,605.0,390.0,680.0,144.0
2018-07-07 16:00:00,503.0,291.0,505.0,86.0
2018-07-07 17:00:00,208.0,121.0,212.0,53.0
2018-07-07 18:00:00,152.0,87.0,163.0,24.0
2018-07-07 19:00:00,97.0,52.0,102.0,8.0
2018-07-07 20:00:00,12.0,3.0,2.0,0.0
2018-07-07 21:00:00,0.0,0.0,0.0,0.0
2018-07-07 22:00:00,0.0,0.0,0.0,0.0
2018-07-07 23:00:00,0.0,0.0,0.0,0.0
2018-07-08 00:00:00,0.0,0.0,0.0,0.0
2018-07-08 01:00:00,0.0,0.0,0.0,0.0
2018-07-08 02:00:00,0.0,0.0,0.0,0.0
2018-07-08 03:00:00,0.0,0.0,0.0,0.0
2018-07-08 04:00:00,0.0,0.0,0.0,0.0
2018-07-08 05:00:00,0.0,0.0,0.0,0.0
2018-07-08 06:00:00,0.0,0.0,0.0,1.0
2018-07-08 07:00:00,8.0,8.0,0.0,15.0
2018-07-08 08:00:00,51.0,56.0,39.0,23.0
2018-07-08 09:00:00,208.0,171.0,247.0,64.0
2018-07-08 10:00:00,273.0,184.0,302.0,75.0
2018-07-08 11:00:00,449.0,320.0,546.0,89.0
2018-07-08 12:00:00,506.0,337.0,577.0,88.0
2018-07-08 13:00:00,621.0,408.0,705.0,87.0
2018-07-08 14:00:00,641.0,416.0,726.0,67.0
2018-07-08 15:00:00,560.0,337.0,582.0,57.0
2018-07-08 16:00:00,422.0,269.0,489.0,42.0
2018-07-08 17:00:00,442.0,269.0,475.0,26.0
2018-07-08 18:00:00,197.0,97.0,180.0,19.0
2018-07-08 19:00:00,42.0,19.0,35.0,1.0
2018-07-08 20:00:00,8.0,3.0,0.0,0.0
2018-07-08 21:00:00,0.0,0.0,0.0,0.0
2018-07-08 22:00:00,0.0,0.0,0.0,0.0
2018-07-08 23:00:00,0.0,0.0,0.0,0.0
2018-07-09 00:00:00,0.0,0.0,0.0,0.0
2018-07-09 01:00:00,0.0,0.0,0.0,0.0
2018-07-09 02:00:00,0.0,0.0,0.0,0.0
2018-07-09 03:00:00,0.0,0.0,0.0,0.0
2018-07-09 04:00:00,0.0,0.0,0.0,0.0
2018-07-09 05:00:00,0.0,0.0,0.0,0.0
2018-07-09 06:00:00,0.0,0.0,0.0,0.0
2018-07-09 07:00:00,0.0,0.0,0.0,2.0
2018-07-09 08:00:00,34.0,23.0,43.0,9.0
2018-07-09 09:00:00,55.0,38.0,69.0,19.0
2018-07-09 10:00:00,65.0,38.0,65.0,39.0
2018-07-09 11:00:00,48.0,28.0,54.0,45.0
2018-07-09 12:00:00,46.0,26.0,53.0,77.0
2018-07-09 13:00:00,40.0,22.0,38.0,73.0
2018-07-09 14:00:00,49.0,31.0,59.0,43.0
2018-07-09 15:00:00,62.0,37.0,72.0,72.0
2018-07-09 16:00:00,73.0,38.0,78.0,85.0
2018-07-09 17:00:00,62.0,33.0,67.0,54.0
2018-07-09 18:00:00,30.0,9.0,20.0,28.0
2018-07-09 19:00:00,2.0,0.0,0.0,2.0
2018-07-09 20:00:00,0.0,0.0,0.0,0.0
2018-07-09 21:00:00,0.0,0.0,0.0,0.0
2018-07-09 22:00:00,0.0,0.0,0.0,0.0
2018-07-09 23:00:00,0.0,0.0,0.0,0.0
2018-07-10 00:00:00,0.0,0.0,0.0,0.0
2018-07-10 01:00:00,0.0,0.0,0.0,0.0
2018-07-10 02:00:00,0.0,0.0,0.0,0.0
2018-07-10 03:00:00,0.0,0.0,0.0,0.0
2018-07-10 04:00:00,0.0,0.0,0.0,0.0
2018-07-10 05:00:00,0.0,0.0,0.0,0.0
2018-07-10 06:00:00,1.0,0.0,0.0,0.0
2018-07-10 07:00:00,14.0,13.0,20.0,6.0
2018-07-10 08:00:00,84.0,61.0,101.0,40.0
2018-07-10 09:00:00,82.0,51.0,89.0,75.0
2018-07-10 10:00:00,126.0,96.0,162.0,142.0
2018-07-10 11:00:00,166.0,105.0,172.0,231.0
2018-07-10 12:00:00,102.0,77.0,134.0,326.0
2018-07-10 13:00:00,137.0,82.0,137.0,316.0
2018-07-10 14:00:00,66.0,45.0,79.0,322.0
2018-07-10 15:00:00,138.0,93.0,162.0,199.0
2018-07-10 16:00:00,73.0,42.0,78.0,163.0
2018-07-10 17:00:00,50.0,36.0,72.0,117.0
2018-07-10 18:00:00,73.0,41.0,71.0,98.0
2018-07-10 19:00:00,21.0,10.0,14.0,26.0
2018-07-10 20:00:00,1.0,0.0,0.0,1.0
2018-07-10 21:00:00,0.0,0.0,0.0,0.0
2018-07-10 22:00:00,0.0,0.0,0.0,0.0
2018-07-10 23:00:00,0.0,0.0,0.0,0.0
2018-07-11 00:00:00,0.0,0.0,0.0,0.0
2018-07-11 01:00:00,0.0,0.0,0.0,0.0
2018-07-11 02:00:00,0.0,0.0,0.0,0.0
2018-07-11 03:00:00,0.0,0.0,0.0,0.0
2018-07-11 04:00:00,0.0,0.0,0.0,0.0
2018-07-11 05:00:00,0.0,0.0,0.0,0.0
2018-07-11 06:00:00,0.0,0.0,0.0,0.0
2018-07-11 07:00:00,7.0,5.0,0.0,14.0
2018-07-11 08:00:00,32.0,25.0,41.0,100.0
2018-07-11 09:00:00,132.0,99.0,166.0,126.0
2018-07-11 10:00:00,228.0,168.0,299.0,232.0
2018-07-11 11:00:00,363.0,238.0,394.0,217.0
2018-07-11 12:00:00,250.0,152.0,250.0,300.0
2018-07-11 13:00:00,205.0,130.0,290.0,233.0
2018-07-11 14:00:00,384.0,242.0,434.0,137.0
2018-07-11 15:00:00,383.0,236.0,431.0,190.0
2018-07-11 16:00:00,315.0,201.0,337.0,173.0
2018-07-11 17:00:00,350.0,221.0,396.0,172.0
2018-07-11 18:00:00,229.0,119.0,212.0,96.0
2018-07-11 19:00:00,104.0,52.0,97.0,24.0
2018-07-11 20:00:00,8.0,1.0,0.0,1.0
2018-07-11 21:00:00,0.0,0.0,0.0,0.0
2018-07-11 22:00:00,0.0,0.0,0.0,0.0
2018-07-11 23:00:00,0.0,0.0,0.0,0.0
2018-07-12 00:00:00,0.0,0.0,0.0,0.0
2018-07-12 01:00:00,0.0,0.0,0.0,0.0
2018-07-12 02:00:00,0.0,0.0,0.0,0.0
2018-07-12 03:00:00,0.0,0.0,0.0,0.0
2018-07-12 04:00:00,0.0,0.0,0.0,0.0
2018-07-12 05:00:00,0.0,0.0,0.0,0.0
2018-07-12 06:00:00,0.0,0.0,0.0,0.0
2018-07-12 07:00:00,24.0,23.0,30.0,17.0
2018-07-12 08:00:00,80.0,60.0,97.0,78.0
2018-07-12 09:00:00,129.0,85.0,143.0,179.0
2018-07-12 10:00:00,183.0,128.0,245.0,225.0
2018-07-12 11:00:00,287.0,162.0,312.0,230.0
2018-07-12 12:00:00,291.0,193.0,318.0,294.0
2018-07-12 13:00:00,206.0,143.0,246.0,298.0
2018-07-12 14:00:00,257.0,182.0,272.0,266.0
2018-07-12 15:00:00,303.0,240.0,350.0,252.0
2018-07-12 16:00:00,453.0,304.0,539.0,210.0
2018-07-12 17:00:00,446.0,288.0,488.0,154.0
2018-07-12 18:00:00,283.0,173.0,308.0,73.0
2018-07-12 19:00:00,125.0,58.0,118.0,24.0
2018-07-12 20:00:00,11.0,2.0,2.0,2.0
2018-07-12 21:00:00,0.0,0.0,0.0,0.0
2018-07-12 22:00:00,0.0,0.0,0.0,0.0
2018-07-12 23:00:00,0.0,0.0,0.0,0.0
2018-07-13 00:00:00,0.0,0.0,0.0,0.0
2018-07-13 01:00:00,0.0,0.0,0.0,0.0
2018-07-13 02:00:00,0.0,0.0,0.0,0.0
2018-07-13 03:00:00,0.0,0.0,0.0,0.0
2018-07-13 04:00:00,0.0,0.0,0.0,0.0
2018-07-13 05:00:00,0.0,0.0,0.0,0.0
2018-07-13 06:00:00,0.0,0.0,0.0,1.0
2018-07-13 07:00:00,4.0,3.0,0.0,19.0
2018-07-13 08:00:00,83.0,79.0,104.0,71.0
2018-07-13 09:00:00,107.0,69.0,110.0,157.0
2018-07-13 10:00:00,175.0,151.0,256.0,185.0
2018-07-13 11:00:00,295.0,200.0,313.0,240.0
2018-07-13 12:00:00,436.0,318.0,499.0,311.0
2018-07-13 13:00:00,420.0,219.0,440.0,306.0
2018-07-13 14:00:00,508.0,352.0,625.0,259.0
2018-07-13 15:00:00,468.0,306.0,561.0,243.0
2018-07-13 16:00:00,528.0,210.0,580.0,203.0
2018-07-13 17:00:00,473.0,256.0,512.0,143.0
2018-07-13 18:00:00,311.0,170.0,317.0,70.0
2018-07-13 19:00:00,121.0,56.0,114.0,19.0
2018-07-13 20:00:00,10.0,2.0,2.0,0.0
2018-07-13 21:00:00,0.0,0.0,0.0,0.0
2018-07-13 22:00:00,0.0,0.0,0.0,0.0
2018-07-13 23:00:00,0.0,0.0,0.0,0.0
2018-07-14 00:00:00,0.0,0.0,0.0,0.0
2018-07-14 01:00:00,0.0,0.0,0.0,0.0
2018-07-14 02:00:00,0.0,0.0,0.0,0.0
2018-07-14 03:00:00,0.0,0.0,0.0,0.0
2018-07-14 04:00:00,0.0,0.0,0.0,0.0
2018-07-14 05:00:00,0.0,0.0,0.0,0.0
2018-07-14 06:00:00,0.0,0.0,0.0,0.0
2018-07-14 07:00:00,8.0,6.0,4.0,22.0
2018-07-14 08:00:00,61.0,46.0,74.0,75.0
2018-07-14 09:00:00,104.0,82.0,129.0,160.0
2018-07-14 10:00:00,232.0,191.0,323.0,224.0
2018-07-14 11:00:00,406.0,306.0,471.0,269.0
2018-07-14 12:00:00,518.0,375.0,576.0,308.0
2018-07-14 13:00:00,413.0,303.0,504.0,286.0
2018-07-14 14:00:00,625.0,421.0,707.0,261.0
2018-07-14 15:00:00,599.0,399.0,672.0,240.0
2018-07-14 16:00:00,539.0,355.0,600.0,195.0
2018-07-14 17:00:00,431.0,278.0,476.0,123.0
2018-07-14 18:00:00,290.0,175.0,308.0,67.0
2018-07-14 19:00:00,123.0,52.0,117.0,19.0
2018-07-14 20:00:00,9.0,1.0,2.0,0.0
2018-07-14 21:00:00,0.0,0.0,0.0,0.0
2018-07-14 22:00:00,0.0,0.0,0.0,0.0
2018-07-14 23:00:00,0.0,0.0,0.0,0.0
2018-07-15 00:00:00,0.0,0.0,0.0,0.0
2018-07-15 01:00:00,0.0,0.0,0.0,0.0
2018-07-15 02:00:00,0.0,0.0,0.0,0.0
2018-07-15 03:00:00,0.0,0.0,0.0,0.0
2018-07-15 04:00:00,0.0,0.0,0.0,0.0
2018-07-15 05:00:00,0.0,0.0,0.0,0.0
2018-07-15 06:00:00,0.0,0.0,0.0,0.0
2018-07-15 07:00:00,11.0,9.0,0.0,19.0
2018-07-15 08:00:00,41.0,29.0,54.0,74.0
2018-07-15 09:00:00,100.0,74.0,136.0,158.0
2018-07-15 10:00:00,288.0,249.0,387.0,228.0
2018-07-15 11:00:00,468.0,341.0,552.0,276.0
2018-07-15 12:00:00,559.0,393.0,647.0,311.0
2018-07-15 13:00:00,603.0,420.0,692.0,274.0
2018-07-15 14:00:00,612.0,420.0,696.0,261.0
